id,destination_id,titre,description,prix,prix_public,duree,langues,inclusions,categorie,profil_cible,horaires,conditions_annulation
73255,2797,Visite guidée du stade et du musée de Chelsea FC,,31.82,39,1 heure,,,,general,,
73258,2797,Billet d’entrée aux cabinets de guerre de Churchill à Londres,,32.68,40,2 heures,,,,general,,
73307,2797,Emirates Stadium et Arsenal Museum : billet d’entrée avec audioguide,,35.26,42,24 heures,,,,general,,
71259,2797,Visites du musée du stade Chelsea FC,,36.12,42,1 heure à 1 heure 30 minutes,Anglais|Audio,,,general,,
74323,2797,Tour en bus des illuminations de Noël à Londres,,36.12,44,75 minutes,,,,general,,
73385,2797,Visite guidée de Dare Skywalk à Londres,,36.98,45,90 minutes,,,,general,,
74320,2797,Tour nocturne de Londres en bus panoramique,,36.98,45,90 minutes,,,,general,,
74339,2797,London Express – Bus touristique panoramique de Londres,,36.98,45,2 hours,,,,general,,
74342,2797,Visite Tour de Londres,,38.70,47,2 hours,,,,general,,
72632,2797,Londres : visite des sites de tournage de Harry Potter + croisière fluviale,,39.56,48,05:00,,,,couple,,
54525,2797,Tour en vélo à Londres,,50,50,3 heures 30 minutes,Anglais,,,general,,
66805,2797,Quartier de Soho à Londres - Visite guidée à pied exclusive,,48.16,56,2 heures 30 minutes,Français|Anglais,,,general,,
74338,2797,Bus panoramique hop-on hop-off Londres Discovery,,46.44,57,24 hours,,,,general,,
73384,2797,Pass attractions de Merlin : accès à 5 sites emblématiques,,49.88,60,12 heures,,,,general,,
72637,2797,Londres : Grand London Bike Tour,,50.74,62,03:30,,,,general,,
74337,2797,Londres incontournable : bus hop-on hop-off + croisière sur la Tamise »,,51.60,63,24 hours,,,,couple,,
73722,2797,Afternoon tea à Londres en bus panoramique à impériale,,51.60,63,90 minutes,,,,general,,
74317,2797,Bus hop-on hop-off Londres avec croisière sur la Tamise,,51.60,63,24 hours,,,,couple,,
73639,2797,Visite guidée du British Museum,,52.46,63,2 heures,,,,general,,
73118,2797,British Museum : visite guidée avec casque,,57.62,70,02:00,,,,general,,
73387,2797,Tour panoramique de Londres en bus le jour de Noël avec déjeuner en option,,58.48,71,1 jour,,,,general,,
71251,2797,Visite de Royal London avec une croisière fluviale : billet d'entrée,,63.64,74,,,,,couple,,
73401,2797,Visites et ambiances de Londres le jour de Noël,,63.64,77,3 heures et demie,,,,general,,
74319,2797,Bus hop-on hop-off Londres avec tour nocturne panoramique,,66.22,81,24 hours,,,,general,,
73228,2797,Illuminations de Noël à Londres la veille de Noël,,68.80,83,1 heure et demie,,,,general,,
70407,2797,Londres : excursion l'après-midi au Royal Windsor,,73.10,85,6 heures 30 minutes,,,,general,,
73626,2797,Excursion à Brighton et aux falaises des Seven Sisters depuis Londres,,74.82,91,12 heures,,,,general,,
72641,2797,London Eye & SEA LIFE London : Billet d'entrée,,77.40,94,,,,,general,,
62294,2797,Explorez Tower Bridge et les meilleurs monuments de Londres,,85.14,99,6 heures 30 minutes,Anglais,,,general,,
53690,2797,Excursion à Windsor Stonehenge et Bath au départ de Londres,,86.86,101,12 heures,Anglais,,,general,,
68855,2797,Visite guidée privée du musée d'histoire naturelle de Londres,,88.58,103,2 heures,Français|Anglais,,,solo,,
62685,2797,Visite des jardins de Kew et visite à pied de 3 heures de Westminster,,89.44,104,5 heures,Anglais,,,general,,
74335,2797,Bus hop-on hop-off Londres + London Eye + croisière sur la Tamise,,86.86,106,24 hours,,,,couple,,
73219,2797,Excursion d'une journée à Oxford et Cambridge depuis Londres,,87.72,107,10 heures,,,,general,,
73226,2797,"Excursion à Windsor, Oxford et Stonehenge depuis Londres",,87.72,107,12 heures,,,,general,,
73205,2797,"Excursion d'une journée à Stonehenge, Windsor et Bath depuis Londres",,88.58,107,11 heures,,,,general,,
73208,2797,Découverte de Stratford et des Cotswolds : excursion d'une journée,,88.58,107,11 heures,,,,general,,
43283,2797,"Stratford, maison de Shakespear et Cotswolds : excursion avec déjeuner",,88.58,107,11 heures,Anglais,,,general,,
72951,2797,"Château de Leeds, Canterbury et Greenwich : visite la veille de Noël",,102.34,124,Env. 10 heures,,,,general,,
73111,2797,"Château de Leeds, Canterbury et Greenwich : visite le lendemain de Noël",,122.12,147,10 heures,,,,general,,
73119,2797,"Londres  : tour panoramique, Tour de Londres et Cathédrale St Paul",,127.28,154,8 heures et 30 minutes,,,,general,,
73400,2797,Réveillon de Noël à Londres avec dîner et messe de minuit,,127.28,154,12 heures,,,,general,,
54477,2797,Palais de Blenheim et les Cotswolds : excursion avec déjeuner en option,,126.42,156,10 heures,,,,general,,
71257,2797,Visite royale de Londres avec thé de l'après-midi au Rubens,,143.62,167,,,,,general,,
72770,2797,Visite privée du Tower Bridge et des plus beaux monuments de Londres,,156.52,190,Durée entre 7 Heure(s) et 7 Heure(s),,,,solo,,
72949,2797,Noël à Canterbury et Greenwich avec déjeuner traditionnel,,175.44,212,Env. 9 heures,,,,general,,
54770,2797,Londres : Visite des lieux de tournage de Downtown Abbey,,202.10,235,9 heures,Anglais,,,general,,
72948,2797,Déjeuner-croisière de Noël et visite guidée de la ville,,223.60,270,Env. 1 jour,,,,couple,,
72891,2797,Nouvel An : dîner croisière avec Feux d'Artifice à bord de Cyclone Clipper,,244.24,295,Env. 7 heures,,,,couple,,
72890,2797,Nouvel an : croisière sur la Tamise avec feux d'artifice à bord du Monsoon Clipper,,253.70,307,Env. 4 heures,,,,couple,,
54739,2797,Londres : Service de transport aller-retour privé pour le château de Highclere,,316.48,368,45 minutes,,,,solo,,
72887,2797,Nouvel an : dîner croisière avec feux d'artifice à bord de l'Aurora Clipper,,318.20,385,Env. 7 heures,,,,couple,,
72888,2797,Dîner croisière du nouvel an sur la Tamise avec feux d'artifice à bord du Neptune Clipper,,337.98,409,Environ 7 heures,,,,couple,,
72893,2797,Dîner croisière du nouvel avec Feux d'Artifice à bord du Sapele,,351.74,425,Environ 7 heures,,,,couple,,
73399,2797,Croisière festive Galaxy pour le Réveillon du Nouvel An,,356.90,432,3 heures et demie,,,,couple,,
73402,2797,Réveillon du Nouvel An en croisière céleste,,368.08,445,3 heures et demie,,,,couple,,
55564,2797,Visite privée des ieux de tournage de Downton Abbey à Londres,,436.02,507,4 heures,Anglais,,,solo,,
71724,2797,Visite privée d'une journée à Londres en voiture,,463.54,539,8 heures,Français|Anglais,,,solo,,
53048,2797,Visite de la National Portrait Gallery,,476.44,554,3 heures,Français|Anglais,,,general,,
53045,2797,Visite privée d'une journée des musées d'art de Londres,,535.78,623,8 heures,Français|Anglais,,,solo,,
72692,2797,Nouvel An : diner croisière sur la Tamise,,586.52,723,,,,,couple,,
72894,2797,Célébration des feux d'artifice du nouvel an au County Hall,,635.54,768,environ 6 heures,,,,general,,
71937,2797,Tour en hélicoptère de 25 minutes du patrimoine du Kent,,891.82,1037,20 minutes à  25 minutes,,,,general,,
70398,2797,"Visite privée du château de Windsor, de Stonehenge, et de Bath au départ de Londres",,1195.40,1390,12 heures,Anglais,,,solo,,
46659,201717,Viste de luxe à Sian Ka'an,,232.20,270,8 heures à 9 heures,Français|Anglais,,,general,,
55882,201717,Visite d'une journée complète de l'île Holbox avec déjeuner,,147.92,172,10 heures à 12 heures,Anglais,,,general,,
54976,201717,Sian Ka´an : visite d'une demi-journée avec déjeuner,,198.66,231,6 heures,Français|Anglais,,,general,,
55883,201717,Excursion privée d'une journée à Cobá,,241.66,281,8 heures,Anglais,,,solo,,
55870,201717,Excursion privée d'une journée à Chichén Itzá,,285.52,332,9 heures,Anglais,,,solo,,
59526,201717,Snorkeling sur le récif paradisiaque de Tulum,,24.08,28,1 heure 30 minutes,Anglais,,,general,,
56989,201717,"Visite d'une journée à Tulum avec VTT, tyrolienne et cénote",,34.40,40,5 heures 30 minutes,Anglais,,,general,,
56964,201717,Plongée en apnée de 2 heures à deux endroits du récif de Tulum,,35.26,41,2 heures,Anglais,,,general,,
56977,201717,Visite de Chichen Itza au départ de cénote Saamal,,56.76,66,11 heures à 12 heures,Anglais,,,general,,
46761,201717,3 Elementos : excursion,,67.08,78,11 heures à 12 heures,Français|Anglais,,,general,,
46654,201717,"Parc Selva Maya Eco Adventure : tyroliennes, ponts suspendus...",,78.26,91,4 heures,Anglais,,,general,,
59519,201717,Snorkeling dans les cenotes et la lagune Yal-kú,,78.26,91,3 heures 30 minutes,Anglais,,,general,,
56961,201717,Visite avec petit-déjeuner flottant au Yellow Nest,,84.28,98,6 heures,,,,general,,
59451,201717,"Visite guidée du parc national des ruines de Tulum, Mexique",,89.44,104,1 heure,,,,general,,
59521,201717,Aventure dans la jungle maya avec VTT et tyrolienne à Tulum,,91.16,106,5 heures 30 minutes,Anglais,,,general,,
59522,201717,Cuisine mexicaine dégustation de mezcal dans une maison locale à Tulum,,96.32,112,3 heures,Anglais,,,general,,
46772,201717,"Visite privilégiée en vélo de Tulum : ruines mayas, plage, art et gastronomie caribéens",,105.78,123,5 heures,Français|Anglais,,,general,,
46768,201717,CHICHEN ITZA WONDER OF THE WORLD,,107.50,125,11 heures,Français|Anglais,,,general,,
46655,201717,Maya Adrenaline : visite d'une demi-journée,,108.36,126,4 heures à 5 heures,Français|Anglais,,,general,,
59476,201717,Visite du Temazcal à Tulum Alternative Medicine Maya Heritage,,108.36,126,30 minutes,,,,general,,
56990,201717,Visite pour prendre des photos Instagrammable de Tulum,,116.10,135,6 heures,Anglais,,,general,,
46770,201717,Cenote Trail Bike Tour in Tulum,,116.10,135,5 heures,Français|Anglais,,,general,,
46758,201717,Les ruines de Tulum et l'aventure mystique : VTT Cenotes et tyrolienne,,124.70,145,7 heures 30 minutes,Français|Anglais,,,general,,
56992,201717,Tulum: expérience du sanctuaire du chocolat et du miel avec Cenote,,126.42,147,3 heures,Anglais|Écrit,,,general,,
59518,201717,Excursion triple aventure aux cénotes de Tulum,,126.42,147,4 heures,Français|Anglais|Écrit,,,general,,
46759,201717,Cozumel Adventure : tour,,130.72,152,8 heures,Français|Anglais,,,general,,
59520,201717,Visite d'une demi-journée à Riviera Maya avec open bar,,144.48,168,4 heures,Français|Anglais,,,general,,
59529,201717,Visite des cénotes à couper le souffle à Tulum,,147.92,172,4 heures 30 minutes,Anglais,,,general,,
46782,201717,Private or Shared Mayan Temazcal Ritual from Tulum,,150.50,175,5 heures,Anglais,,,solo,,
46760,201717,"Zone archéologique : visite avec VTT, tyroliennes, déjeuner, boissons",,156.52,182,7 heures,Anglais,,,general,,
46778,201717,Visite de Tulum en tout-terrain : circuit aventure hors des sentiers battus,,157.38,183,4 heures,Français|Anglais,,,general,,
46777,201717,Mer des Caraïbes et snorkeling dans un cenote au départ de Tulum,,163.40,190,6 heures,Français|Anglais,,,general,,
59468,201717,Visite du sanctuaire des singes de Tulum Punta Laguna,,165.98,193,4 heures 30 minutes,,,,general,,
59460,201717,Visite privée à Tulum-Playa del Carmen avec chauffeur local anglophone,,172.86,201,2 heures à 3 heures,Anglais,,,solo,,
52745,201717,Visite privée de cénote et de plongée en apnée à Akumal,,173.72,202,5 heures,Français|Anglais,,,solo,,
46784,201717,Wild Monkey Tour,,178.88,208,4 heures,Anglais,,,general,,
46657,201717,Tulum : 2 plongées dans le même cenote pour les plongeurs certifiés,,184.04,214,4 heures,Français|Anglais,,,general,,
53737,201717,Visite privé d'une demi-journée des ruines de Cobá,,188.34,219,5 heures,Anglais,,,solo,,
59524,201717,Visite guidés privés et exploration souterraine de la rivière,,194.36,226,5 heures,Anglais,,,solo,,
59461,201717,"Visite privée  de Tulum à Bacalar, chauffeur local anglophone",,205.54,239,2 heures à 3 heures,Anglais,,,solo,,
46765,201717,2 cenote divings (including one deep diving) for advanced divers in Tulum,,208.12,242,5 heures,Français|Anglais,,,general,,
52458,201717,Chichen Itza et Valladolid : excursion d'une journée en petit groupe,,209.84,244,10 heures,Français|Anglais,,,groupe,,
59466,201717,Visite privée d'observation des oiseaux à Sian Ka'an Muyil,,211.56,246,6 heures,Anglais,,,solo,,
59472,201717,Visite des requins-baleines au départ de Cancun et de la Riviera Maya,,221.02,257,8 heures,Français|Anglais,,,general,,
59482,201717,"Excursion privée d'une journée de Tulum à Cancun, chauffeur anglophone",,239.94,279,6 heures à 7 heures,Anglais,,,solo,,
59528,201717,"Visite de Tulum, Coba, Cenote et Maya Village",,242.52,282,10 heures à 12 heures,Anglais,,,general,,
53390,201717,Aventure à Sian Ka'an au départ de Tulum,,247.68,288,10 heures,Français|Anglais,,,general,,
41049,201717,Tulum : cours privé de kiteboarding,,260.58,303,3 heures,Anglais,,,solo,,
46771,201717,Mayan Backroads Bike Tour from Tulum,,314.76,366,7 heures,Français|Anglais,,,general,,
54550,201717,Visite privée du site archéologique de Sian Ka'An et de Muyil,,464.40,540,6 heures,Français|Anglais,,,solo,,
46776,201717,"Visite privée aux ruines de Muyil, à Tulum et Coba au départ de Tulum",,541.80,630,10 heures,Anglais,,,solo,,
46774,201717,"Visite privée de Coba, Tulum et un temazcal au départ de Tulum",,620.06,721,8 heures,Anglais,,,solo,,
46780,201717,"Visite privée de Coba et Chichen Itza avec déjeuner, Cenote Ik Kil",,643.28,748,10 heures à 11 heures,Anglais,,,solo,,
69929,202185,Valparaiso: visite privée personnalisée avec un guide (visite privée),,33.54,39,3 heures,Anglais,,,solo,,
69930,202185,"Valparaíso, Histoire et Art. Graffiti et Privé en option",,38.70,45,2 heures à 3 heures,Français|Anglais,,,solo,,
69928,202185,Célèbre Valparaíso! Visite à pied premium avec un guide natif,,38.70,45,3 heures,Anglais,,,general,,
69922,202185,Visite privée à pied à Valparaíso,,38.70,45,2 heures,Français|Anglais|Écrit,,,solo,,
69916,202185,Visite panoramique guidée à Valparaíso,,38.70,45,3 heures 30 minutes,Anglais,,,general,,
69932,202185,Visite à pied de 2 heures à Valparaiso,,38.70,45,2 heures 40 minutes,Anglais,,,general,,
51562,202185,Visite à pieds de Valparaiso avec les funiculaires,,65.36,76,3 heures,,,,general,,
69921,202185,Visite privée à pied d'une demi-journée avec un guide autochtone et les transports en commun,,77.40,90,2 heures à 3 heures,Anglais,,,solo,,
69913,202185,Valpo en 1 jour : Authentique + Célèbre ! Visite à pied semi-privée et transports en commun,,77.40,90,7 heures,Anglais,,,solo,,
51559,202185,Visite de la ville traditionnelle de Valparaiso,,79.98,93,4 heures,,,,general,,
51563,202185,Viña del Mar à Reñaca : excursion de 4 heures sur la côte pacifique,,89.44,104,4 heures,,,,general,,
69926,202185,Excursion guidée sur la côte de Valparaíso Viña del Mar avec prise en charge,,97.18,113,5 heures,Anglais,,,general,,
69931,202185,Visite privée à pied d'une journée avec un guide autochtone et les transports en commun,,115.24,134,7 heures à 8 heures,Anglais,,,solo,,
69918,202185,"Surf, sandboard et lions de mer sauvages + boissons et nourriture chiliennes",,163.40,190,6 heures,Anglais,,,general,,
69915,202185,Excursion Privée d'une Journée Viña and Valparaíso depuis Valpo,,172.86,201,7 heures à 8 heures,Français|Anglais,,,solo,,
69919,202185,Visite gastronomique à Valparaiso,,181.46,211,4 heures,Anglais,,,general,,
69920,202185,Visite privée des vins à Valparaíso,,262.30,305,5 heures,Anglais,,,solo,,
39865,4497,Palais de Doges et basilique St Marc : visite guidée,,98.90,115,2 heures 15 minutes,Français|Anglais,,,general,,
54499,4497,Burano et Murano : excursion l'après-midi au départ de Venise,,21.50,25,4 heures 30 minutes,Français|Anglais|Audio,,,general,,
39861,4497,Palais de Doges : visite avec billet d'entrée coupe-file,,48.16,56,1 heure 15 minutes,Français|Anglais,,,general,,
51951,4497,Venise : tour en gondole,,38.70,45,30 minutes,,,,general,,
46016,4497,Vaporetto Pass : transport public avec transfert aéroport (ACTV),,13.76,20,Profitez pleinement de votre,,,,general,,
55011,4497,Opéra La Fenice : billet coupe-file avec audio-guide,,14.62,21,,Audio|Français|Anglais,,,general,,
54504,4497,"Burano, Murano et Torcello : excursion au départ de Venise",,25.80,30,7 heures 30 minutes,Audio|Français|Anglais,,,general,,
51887,4497,Visite guidée de la basilique Saint-Marc avec accès à la terrasse (billet coupe file),,53.32,62,45 minutes,Français|Anglais,,,general,,
43190,4497,Palais des Doges à Venise : billet d’accès rapide,,36.98,52,,,,,general,,
39893,4497,Venise : visite de la basilique St Marc avec tour en gondole,,78.26,91,1 heure 30 minutes,Français|Anglais,,,general,,
48610,4497,Venise : pass Alilaguna de 72 heures,,75.68,88,72 heures,,,,general,,
51969,4497,Venise : visite à pied,,30.10,35,1 heure 30 minutes,Français|Anglais,,,general,,
72666,4497,Campanile de Saint-Marc : Billet coupe-file + audioguide,,26.66,33,00:40,,,,general,,
41156,4497,Carte Vaporetto Venise : pass pour les transports publics (ACTV),,12.90,18,"- Se rendre à la billetterie de Venezia Unica Emplacement : Piazzale Roma, Venise, à environ 400 mètres de la gare de Santa Lucia. Heures d'ouverture : Tous les jours, 07h00 - 19h30 Accès en ferry, lignes 1, 2, ou N jusqu'à P. Le Roma",,,,general,,
